age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,incom
0-100,*,504725,Educated,1-12,*,*,Not-in-family,*,Male,0,0,50, Mexico, <=50k
0-100,*,88967,Educated,1-12,*,*,Unmarried,*,Male,0,0,65, United-States, <=50k
0-100,Have-worked,170721,Educated,1-12,*,*,Have-family,*,Male,0,2002,40, United-States, <=50k
0-100,*,148953,Educated,1-12,*,*,Have-family,*,Male,0,0,50, United-States, >50k
0-100,*,342752,Educated,1-12,*,*,Have-family,*,Male,0,0,20, United-States, <=50k
0-100,*,220871,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,29675,Educated,1-12,*,*,Unmarried,*,Female,0,0,12, United-States, <=50k
0-100,Have-worked,183611,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,115215,Educated,1-12,*,*,Have-family,*,Male,0,0,45, United-States, <=50k
0-100,*,152231,Educated,1-12,*,*,Have-family,*,Male,0,0,45, United-States, <=50k
0-100,*,41356,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,225142,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,121313,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,134821,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,*,311350,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,102106,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,*,427055,Educated,1-12,*,*,Have-family,*,Male,0,0,45, Mexico, <=50k
0-100,*,117860,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,285885,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,212800,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,*,194864,Educated,1-12,*,*,Have-family,*,Female,0,0,18, United-States, <=50k
0-100,*,31438,Educated,1-12,*,*,Have-family,*,Male,0,0,43, United-States, <=50k
0-100,*,148254,Educated,1-12,*,*,Not-in-family,*,Female,0,0,60, United-States, <=50k
0-100,*,113035,Educated,1-12,*,*,Not-in-family,*,Female,0,0,4, United-States, <=50k
0-100,*,106595,Educated,1-12,*,*,Not-in-family,*,Female,1848,0,40, United-States, <=50k
0-100,*,144521,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,*,172232,Educated,1-12,*,*,Have-family,*,Male,0,0,48, United-States, <=50k
0-100,Have-worked,123592,Educated,1-12,*,*,Unmarried,*,Female,3887,0,35, United-States, <=50k
0-100,*,191921,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,237379,Educated,1-12,*,*,Have-family,*,Male,3471,0,40, United-States, <=50k
0-100,*,208463,Educated,1-12,*,*,Have-family,*,Female,0,0,20, United-States, <=50k
0-100,Have-worked,68985,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,22418,Educated,1-12,*,*,Not-in-family,*,Male,0,0,50, United-States, <=50k
0-100,*,163047,Educated,1-12,*,*,Have-family,*,Female,0,0,38, United-States, <=50k
0-100,*,153870,Educated,1-12,*,*,Have-family,*,Male,0,2603,40, United-States, <=50k
0-100,*,124954,Educated,1-12,*,*,Have-family,*,Male,0,0,30, United-States, <=50k
0-100,*,197702,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,166415,Educated,1-12,*,*,Unmarried,*,Male,0,0,52, United-States, <=50k
0-100,Have-worked,116211,Educated,13-16,*,*,Have-family,*,Male,0,0,52, United-States, >50k
0-100,*,33644,Educated,1-12,*,*,Have-family,*,Female,0,0,30, United-States, <=50k
0-100,Have-worked,33331,Educated,13-16,*,*,Have-family,*,Male,0,1977,70, United-States, >50k
0-100,*,73019,Educated,13-16,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,169182,Educated,1-12,*,*,Unmarried,*,Female,0,0,38, Puerto-Rico, <=50k
0-100,*,20438,Educated,1-12,*,*,Unmarried,*,Female,0,0,15, United-States, <=50k
0-100,*,109869,Educated,1-12,*,*,Have-family,*,Male,0,0,30, United-States, <=50k
0-100,*,316849,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,208043,Educated,13-16,*,*,Have-family,*,Male,0,0,55, United-States, >50k
0-100,*,153790,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,Have-worked,153451,Educated,1-12,*,*,Not-in-family,*,Female,0,0,35, United-States, <=50k
0-100,*,96840,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,192732,Educated,1-12,*,*,Have-family,*,Male,0,0,20, United-States, <=50k
0-100,*,209101,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,146919,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, >50k
0-100,Have-worked,192323,Educated,1-12,*,*,Have-family,*,Male,0,0,38, United-States, >50k
0-100,*,217019,Educated,1-12,*,*,Unmarried,*,Female,0,0,28, United-States, <=50k
0-100,*,198211,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,222490,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,*,106758,Educated,1-12,*,*,Unmarried,*,Female,0,0,45, United-States, <=50k
0-100,*,561334,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,203710,Educated,13-16,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,203322,Educated,1-12,*,*,Not-in-family,*,Female,0,0,38, United-States, <=50k
0-100,*,123703,Educated,1-12,*,*,Have-family,*,Male,4386,0,40, United-States, >50k
0-100,Have-worked,312015,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,209428,Educated,1-12,*,*,Have-family,*,Male,0,0,25, El-Salvador, <=50k
0-100,*,230292,Educated,1-12,*,*,Have-family,*,Male,7688,0,40, United-States, >50k
0-100,*,114420,Educated,1-12,*,*,Have-family,*,Female,0,0,30, United-States, <=50k
0-100,*,120238,Educated,13-16,*,*,Not-in-family,*,Male,3325,0,40, United-States, <=50k
0-100,*,100375,Educated,1-12,*,*,Not-in-family,*,Male,0,0,60, United-States, <=50k
0-100,Have-worked,42485,Educated,1-12,*,*,Have-family,*,Male,0,0,70, United-States, <=50k
0-100,*,130620,Educated,1-12,*,*,Have-family,*,Female,0,0,33, ?, <=50k
0-100,Have-worked,134367,Educated,1-12,*,*,Have-family,*,Female,0,0,35, United-States, <=50k
0-100,*,147099,Educated,1-12,*,*,Unmarried,*,Female,0,0,30, United-States, <=50k
0-100,*,36214,Educated,13-16,*,*,Have-family,*,Male,4386,0,47, United-States, >50k
0-100,*,119904,Educated,1-12,*,*,Not-in-family,*,Female,0,0,50, United-States, >50k
0-100,Have-worked,105779,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,165020,Educated,1-12,*,*,Have-family,*,Male,0,0,48, United-States, <=50k
0-100,*,187098,Educated,13-16,*,*,Have-family,*,Female,15024,0,47, United-States, >50k
0-100,*,142030,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,241360,Educated,1-12,*,*,Have-family,*,Male,0,0,40, ?, <=50k
0-100,*,121319,Educated,13-16,*,*,Have-family,*,Male,3103,0,40, United-States, >50k
0-100,*,151580,Educated,1-12,*,*,Have-family,*,Male,15024,0,40, United-States, >50k
0-100,*,162572,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,35917,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,35723,Educated,1-12,*,*,Have-family,*,Male,0,0,50, United-States, >50k
0-100,*,194773,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,62155,Educated,1-12,*,*,Not-in-family,*,Male,0,0,35, United-States, <=50k
0-100,Have-worked,192203,Educated,1-12,*,*,Have-family,*,Male,0,1485,40, United-States, >50k
0-100,*,174370,Educated,1-12,*,*,Not-in-family,*,Male,0,0,55, United-States, <=50k
0-100,*,161007,Educated,1-12,*,*,Have-family,*,Male,0,0,80, United-States, <=50k
0-100,*,270517,Educated,1-12,*,*,Have-family,*,Female,0,0,40, Mexico, <=50k
0-100,*,163847,Educated,13-16,*,*,Have-family,*,Male,0,0,50, United-States, >50k
0-100,*,193882,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,160037,Educated,1-12,*,*,Not-in-family,*,Male,0,0,35, United-States, <=50k
0-100,Have-worked,189944,Educated,1-12,*,*,Not-in-family,*,Female,0,0,72, United-States, <=50k
0-100,*,115364,Educated,1-12,*,*,Unmarried,*,Male,0,0,35, United-States, <=50k
0-100,*,163174,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,Have-worked,188900,Educated,1-12,*,*,Not-in-family,*,Female,3325,0,35, United-States, <=50k
0-100,*,214399,Educated,1-12,*,*,Have-family,*,Female,0,0,30, United-States, <=50k
0-100,*,156616,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,204862,Educated,1-12,*,*,Not-in-family,*,Female,0,0,36, United-States, <=50k
0-100,*,55921,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,172475,Educated,13-16,*,*,Not-in-family,*,Female,2977,0,45, United-States, <=50k
0-100,*,153082,Educated,1-12,*,*,Not-in-family,*,Male,0,0,30, United-States, <=50k
0-100,Have-worked,195418,Educated,13-16,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,276840,Educated,1-12,*,*,Have-family,*,Male,0,0,20, United-States, <=50k
0-100,*,97933,Educated,1-12,*,*,Have-family,*,Female,0,1485,37, United-States, >50k
0-100,Have-worked,119099,Educated,1-12,*,*,Have-family,*,Male,0,0,99, United-States, >50k
0-100,Have-worked,83411,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,198992,Educated,1-12,*,*,Not-in-family,*,Female,0,0,33, United-States, <=50k
0-100,*,337825,Educated,1-12,*,*,Have-family,*,Male,0,0,45, United-States, <=50k
0-100,*,192002,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,189346,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,231962,Educated,1-12,*,*,Unmarried,*,Male,0,0,40, United-States, <=50k
0-100,*,164488,Educated,13-16,*,*,Not-in-family,*,Male,13550,0,50, United-States, >50k
0-100,*,200471,Educated,13-16,*,*,Have-family,*,Male,0,0,45, United-States, >50k
0-100,*,228921,Educated,13-16,*,*,Not-in-family,*,Male,0,2282,40, United-States, >50k
0-100,*,184846,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,233851,Educated,13-16,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,499001,Educated,1-12,*,*,Unmarried,*,Male,0,0,40, Mexico, <=50k
0-100,Have-worked,125768,Educated,1-12,*,*,Not-in-family,*,Female,0,0,28, United-States, <=50k
0-100,*,255004,Educated,13-16,*,*,Not-in-family,*,Male,0,1741,38, United-States, <=50k
0-100,*,157624,Educated,13-16,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,146767,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,118291,Educated,1-12,*,*,Not-in-family,*,Female,0,0,80, United-States, <=50k
0-100,*,313181,Educated,1-12,*,*,Unmarried,*,Male,0,0,38, United-States, <=50k
0-100,*,87891,Educated,1-12,*,*,Have-family,*,Male,0,0,60, United-States, <=50k
0-100,*,226443,Educated,1-12,*,*,Have-family,*,Male,0,0,55, United-States, >50k
0-100,*,81132,Educated,1-12,*,*,Unmarried,*,Male,0,0,40, Philippines, <=50k
0-100,*,216436,Educated,13-16,*,*,Unmarried,*,Female,0,0,30, United-States, <=50k
0-100,*,213412,Educated,13-16,*,*,Unmarried,*,Male,0,0,40, United-States, <=50k
0-100,*,179358,Educated,1-12,*,*,Unmarried,*,Female,0,0,30, United-States, <=50k
0-100,*,369825,Educated,13-16,*,*,Not-in-family,*,Male,4101,0,50, United-States, <=50k
0-100,*,199763,Educated,1-12,*,*,Have-family,*,Male,0,0,45, United-States, <=50k
0-100,*,239390,Educated,13-16,*,*,Have-family,*,Male,0,0,18, United-States, <=50k
0-100,Have-worked,173613,Educated,1-12,*,*,Not-in-family,*,Female,0,0,65, United-States, <=50k
0-100,Have-worked,37869,Educated,1-12,*,*,Have-family,*,Male,0,0,50, United-States, <=50k
0-100,*,302845,Educated,1-12,*,*,Have-family,*,Female,0,0,48, United-States, <=50k
0-100,Have-worked,85218,Educated,13-16,*,*,Unmarried,*,Female,0,0,24, United-States, <=50k
0-100,*,48268,Educated,1-12,*,*,Have-family,*,Male,0,0,55, United-States, <=50k
0-100,*,173968,Educated,1-12,*,*,Have-family,*,Male,0,0,45, United-States, <=50k
0-100,*,70982,Educated,1-12,*,*,Have-family,*,Male,0,0,16, United-States, <=50k
0-100,*,166857,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,256191,Educated,1-12,*,*,Have-family,*,Female,0,0,25, United-States, <=50k
0-100,*,162872,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,152148,Educated,1-12,*,*,Have-family,*,Male,0,0,2, United-States, <=50k
0-100,*,139193,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,791084,Educated,1-12,*,*,Have-family,*,Male,0,0,50, United-States, <=50k
0-100,*,137214,Educated,1-12,*,*,Have-family,*,Male,0,0,37, United-States, <=50k
0-100,*,183258,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,154035,Educated,1-12,*,*,Unmarried,*,Male,0,0,32, United-States, <=50k
0-100,*,115323,Educated,13-16,*,*,Have-family,*,Male,3103,0,40, United-States, >50k
0-100,*,213055,Educated,1-12,*,*,Not-in-family,*,Female,0,0,50, United-States, <=50k
0-100,*,155064,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,33551,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,169995,Educated,1-12,*,*,Unmarried,*,Male,0,0,40, United-States, <=50k
0-100,*,168262,Educated,13-16,*,*,Not-in-family,*,Male,99999,0,50, United-States, >50k
0-100,*,104196,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,114055,Educated,13-16,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,274398,Educated,1-12,*,*,Have-family,*,Female,0,0,20, United-States, <=50k
0-100,*,27979,Educated,1-12,*,*,Have-family,*,Male,2228,0,32, United-States, <=50k
0-100,*,244122,Educated,1-12,*,*,Not-in-family,*,Female,0,0,1, United-States, <=50k
0-100,*,196571,Educated,13-16,*,*,Have-family,*,Male,0,0,45, United-States, >50k
0-100,*,101607,Educated,1-12,*,*,Not-in-family,*,Male,0,0,10, United-States, <=50k
0-100,*,122109,Educated,1-12,*,*,Unmarried,*,Female,0,323,40, United-States, <=50k
0-100,Have-worked,255822,Educated,1-12,*,*,Not-in-family,*,Male,0,0,60, United-States, <=50k
0-100,*,195184,Educated,1-12,*,*,Unmarried,*,Female,0,0,12, Cuba, <=50k
0-100,Have-worked,245372,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,169583,Educated,13-16,*,*,Have-family,*,Female,0,0,40, United-States, >50k
0-100,*,224531,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,186151,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,*,118693,Educated,13-16,*,*,Not-in-family,*,Male,0,0,35, United-States, <=50k
0-100,*,297449,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,Have-worked,125206,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,393264,Educated,13-16,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,108140,Educated,13-16,*,*,Not-in-family,*,Male,0,0,20, United-States, <=50k
0-100,*,264968,Educated,13-16,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,318106,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,156025,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,Have-worked,149455,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,359985,Educated,1-12,*,*,Not-in-family,*,Female,0,0,33, Mexico, <=50k
0-100,Have-worked,165108,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,115178,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, >50k
0-100,*,149224,Educated,1-12,*,*,Have-family,*,Male,0,0,30, United-States, <=50k
0-100,Have-worked,352056,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,174717,Educated,13-16,*,*,Have-family,*,Male,0,0,50, United-States, >50k
0-100,*,173064,Educated,13-16,*,*,Have-family,*,Male,0,0,6, United-States, <=50k
0-100,*,147755,Educated,1-12,*,*,Have-family,*,Male,0,1672,40, United-States, <=50k
0-100,Have-worked,135716,Educated,1-12,*,*,Have-family,*,Male,0,0,70, United-States, <=50k
0-100,*,44216,Educated,1-12,*,*,Unmarried,*,Female,0,0,45, United-States, <=50k
0-100,*,37359,Educated,1-12,*,*,Have-family,*,Male,99999,0,50, United-States, >50k
0-100,*,178255,Educated,1-12,*,*,Have-family,*,Female,0,0,40, ?, <=50k
0-100,Have-worked,70617,Educated,13-16,*,*,Have-family,*,Male,0,0,10, China, <=50k
0-100,*,154950,Educated,1-12,*,*,Have-family,*,Male,15024,0,60, United-States, >50k
0-100,*,356934,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, >50k
0-100,*,271714,Educated,1-12,*,*,Have-family,*,Female,0,0,30, United-States, <=50k
0-100,*,247025,Educated,1-12,*,*,Unmarried,*,Male,0,0,44, United-States, <=50k
0-100,*,107417,Educated,1-12,*,*,Not-in-family,*,Male,0,0,37, United-States, <=50k
0-100,Have-worked,116554,Educated,13-16,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,917220,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,430084,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,202937,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, Poland, <=50k
0-100,*,62737,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,508548,Educated,1-12,*,*,Have-family,*,Male,0,0,50, United-States, <=50k
0-100,Have-worked,275223,Educated,13-16,*,*,Have-family,*,Male,7688,0,40, United-States, >50k
0-100,Have-worked,381931,Educated,1-12,*,*,Have-family,*,Male,0,0,55, United-States, <=50k
0-100,*,246974,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,105431,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,*,146311,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,159869,Educated,13-16,*,*,Have-family,*,Male,0,0,50, United-States, <=50k
0-100,*,204641,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,66297,Educated,13-16,*,*,Not-in-family,*,Female,0,0,40, Philippines, >50k
0-100,*,227615,Educated,1-12,*,*,Have-family,*,Male,0,0,40, Mexico, <=50k
0-100,*,107744,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,360393,Educated,13-16,*,*,Have-family,*,Male,0,1902,50, United-States, >50k
0-100,*,263340,Educated,1-12,*,*,Have-family,*,Female,0,0,15, United-States, <=50k
0-100,*,141918,Educated,1-12,*,*,Have-family,*,Male,0,0,22, United-States, <=50k
0-100,*,294292,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,128736,Educated,13-16,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,Have-worked,511289,Educated,1-12,*,*,Have-family,*,Male,0,0,48, United-States, >50k
0-100,*,302406,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,Have-worked,101517,Educated,1-12,*,*,Unmarried,*,Female,0,0,35, United-States, <=50k
0-100,Have-worked,161334,Educated,13-16,*,*,Not-in-family,*,Female,0,0,40, China, <=50k
0-100,Have-worked,189148,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,103111,Educated,13-16,*,*,Have-family,*,Male,0,0,60, United-States, >50k
0-100,Have-worked,51620,Educated,13-16,*,*,Not-in-family,*,Male,0,0,50, United-States, <=50k
0-100,*,31606,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,34292,Educated,1-12,*,*,Have-family,*,Male,0,0,38, United-States, <=50k
0-100,*,107882,Educated,1-12,*,*,Have-family,*,Female,0,0,9, United-States, <=50k
0-100,*,39529,Educated,1-12,*,*,Have-family,*,Female,0,0,32, United-States, <=50k
0-100,*,135315,Educated,1-12,*,*,Have-family,*,Female,0,0,32, United-States, <=50k
0-100,*,107812,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,229729,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,111891,Educated,1-12,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,*,340917,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,202952,Educated,1-12,*,*,Not-in-family,*,Female,0,0,24, United-States, <=50k
0-100,*,333230,Educated,1-12,*,*,Not-in-family,*,Male,0,0,6, United-States, <=50k
0-100,*,114955,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,159869,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,Have-worked,57758,Educated,1-12,*,*,Have-family,*,Male,0,0,60, United-States, >50k
0-100,*,207064,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,193090,Educated,1-12,*,*,Not-in-family,*,Female,3674,0,40, United-States, <=50k
0-100,*,151364,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,Have-worked,88638,Educated,13-16,*,*,Unmarried,*,Female,7896,0,50, United-States, >50k
0-100,Have-worked,304960,Educated,1-12,*,*,Not-in-family,*,Female,0,1980,40, United-States, <=50k
0-100,*,102828,Educated,1-12,*,*,Have-family,*,Male,0,0,40, Greece, <=50k
0-100,*,210029,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,Have-worked,154246,Educated,13-16,*,*,Not-in-family,*,Male,4865,0,55, United-States, <=50k
0-100,*,142519,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,104455,Educated,13-16,*,*,Not-in-family,*,Male,0,0,40, Philippines, <=50k
0-100,Have-worked,192230,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,292592,Educated,1-12,*,*,Have-family,*,Female,0,0,35, United-States, <=50k
0-100,*,330132,Educated,13-16,*,*,Have-family,*,Female,0,0,40, United-States, >50k
0-100,*,51111,Educated,1-12,*,*,Not-in-family,*,Female,0,0,40, United-States, <=50k
0-100,Have-worked,258037,Educated,1-12,*,*,Have-family,*,Male,0,0,40, Cuba, >50k
0-100,Have-worked,188291,Educated,13-16,*,*,Have-family,*,Male,0,1902,40, United-States, >50k
0-100,Have-worked,349066,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,191188,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,133503,Educated,1-12,*,*,Have-family,*,Male,2635,0,16, United-States, <=50k
0-100,*,146497,Educated,1-12,*,*,Unmarried,*,Female,0,0,55, United-States, <=50k
0-100,*,240468,Educated,1-12,*,*,Have-family,*,Female,0,1602,40, United-States, <=50k
0-100,*,175120,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,416577,Educated,1-12,*,*,Have-family,*,Male,0,0,45, United-States, <=50k
0-100,*,253814,Educated,13-16,*,*,Not-in-family,*,Female,0,0,45, United-States, <=50k
0-100,*,159247,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,Have-worked,102471,Educated,1-12,*,*,Not-in-family,*,Male,0,0,80, Puerto-Rico, <=50k
0-100,*,213464,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,211968,Educated,1-12,*,*,Have-family,*,Female,0,0,20, United-States, <=50k
0-100,Have-worked,32016,Educated,13-16,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,512992,Educated,1-12,*,*,Have-family,*,Male,0,0,45, United-States, <=50k
0-100,*,135020,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,109133,Educated,1-12,*,*,Have-family,*,Male,0,0,40, Portugal, <=50k
0-100,*,142712,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,76900,Educated,13-16,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,*,112176,Educated,1-12,*,*,Have-family,*,Male,0,0,30, United-States, <=50k
0-100,Have-worked,262233,Educated,13-16,*,*,Not-in-family,*,Male,0,0,40, United-States, >50k
0-100,*,122066,Educated,1-12,*,*,Have-family,*,Male,0,0,30, Hungary, <=50k
0-100,*,194690,Educated,1-12,*,*,Have-family,*,Male,0,0,60, Mexico, <=50k
0-100,*,306678,Educated,1-12,*,*,Have-family,*,Male,2885,0,40, United-States, <=50k
0-100,*,217769,Educated,1-12,*,*,Have-family,*,Female,594,0,10, United-States, <=50k
0-100,Have-worked,308945,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,46699,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,*,377757,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,220993,Educated,1-12,*,*,Not-in-family,*,Male,0,1590,48, United-States, <=50k
0-100,*,102147,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, <=50k
0-100,*,113770,Educated,1-12,*,*,Have-family,*,Female,0,0,40, United-States, <=50k
0-100,*,139012,Educated,13-16,*,*,Have-family,*,Male,0,0,40, Vietnam, <=50k
0-100,*,148900,Educated,13-16,*,*,Have-family,*,Male,0,0,50, United-States, >50k
0-100,Have-worked,329426,Educated,13-16,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
0-100,Have-worked,181408,Educated,1-12,*,*,Have-family,*,Male,0,0,10, United-States, <=50k
0-100,Have-worked,101950,Educated,13-16,*,*,Unmarried,*,Female,0,0,40, United-States, <=50k
0-100,Have-worked,32537,Educated,1-12,*,*,Have-family,*,Male,0,0,40, United-States, >50k
0-100,*,209547,Educated,1-12,*,*,Not-in-family,*,Male,0,0,40, United-States, <=50k
