age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,incom
25-50, Private,182567,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, ?, >50k
25-50, Private,93206,PrimarySchool,3, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50k
50-75, Private,100109,UndergradSchool,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, >50k
50-75, Private,114927,VocDegree,11, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, United-States, >50k
25-50, Private,121287,HighSchool,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,189916,UndergradSchool,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, United-States, >50k
25-50, Private,157747,VocDegree,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50k
25-50, Private,39232,UndergradSchool,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50k
25-50, Self-emp-inc,133861,VocDegree,11, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50k
0-25, Private,505980,HighSchool,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50k
50-75, ?,183374,HighSchool,9, Widowed, ?, Not-in-family, White, Female,2329,0,15, United-States, <=50k
50-75, Private,193216,HighSchool,9, Married-civ-spouse, Sales, Husband, White, Male,9386,0,40, United-States, >50k
25-50, Self-emp-not-inc,140752,HighSchool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50k
0-25, Private,549349,VocDegree,10, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50k
25-50, Self-emp-not-inc,179008,UndergradSchool,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50k
50-75, Self-emp-not-inc,190554,HighSchool,6, Divorced, Exec-managerial, Own-child, White, Male,0,0,60, United-States, >50k
25-50, Private,80924,VocDegree,10, Widowed, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50k
50-75, Local-gov,319054,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States, <=50k
25-50, Private,297094,HighSchool,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50k
50-75, Private,170562,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50k
25-50, Private,240738,HighSchool,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,297544,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Local-gov,169905,VocDegree,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50k
0-25, Private,149637,VocDegree,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,182526,UndergradSchool,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,158315,HighSchool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50k
50-75, Self-emp-inc,227232,UndergradSchool,13, Separated, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50k
25-50, Private,96483,UndergradSchool,12, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,8614,0,60, United-States, >50k
25-50, Private,286970,UndergradSchool,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Local-gov,223529,VocDegree,11, Never-married, Adm-clerical, Own-child, White, Male,0,0,43, United-States, <=50k
75-100, Self-emp-not-inc,316261,UndergradSchool,13, Never-married, Exec-managerial, Not-in-family, White, Male,99999,0,20, United-States, >50k
25-50, Private,170214,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50k
25-50, Self-emp-not-inc,224361,MiddleSchool,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, <=50k
25-50, Private,124919,HighSchool,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50k
50-75, ?,103654,HighSchool,9, Widowed, ?, Not-in-family, White, Female,0,0,20, United-States, <=50k
25-50, Private,306352,VocDegree,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Mexico, <=50k
25-50, Self-emp-not-inc,227858,VocDegree,10, Never-married, Other-service, Not-in-family, White, Female,0,0,48, United-States, <=50k
25-50, Self-emp-inc,150533,HighSchool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,68, United-States, >50k
25-50, Private,144478,VocDegree,10, Never-married, Other-service, Own-child, White, Male,0,0,40, Poland, <=50k
0-25, Private,254547,VocDegree,10, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,30, Jamaica, <=50k
50-75, Self-emp-not-inc,313243,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50k
50-75, Private,149981,HighSchool,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,2414,0,5, United-States, <=50k
25-50, Private,125461,UndergradSchool,13, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50k
0-25, Private,306967,VocDegree,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,192976,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50k
50-75, Private,192133,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2290,0,40, Greece, <=50k
50-75, ?,131608,HighSchool,9, Divorced, ?, Not-in-family, White, Male,0,0,10, United-States, <=50k
25-50, Federal-gov,339388,UndergradSchool,12, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50k
0-25, Private,203240,HighSchool,6, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,83827,HighSchool,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,24, United-States, <=50k
25-50, Self-emp-inc,160440,HighSchool,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States, <=50k
25-50, Private,108502,HighSchool,9, Divorced, Sales, Not-in-family, White, Female,0,0,42, United-States, <=50k
25-50, Private,410913,HighSchool,9, Married-spouse-absent, Farming-fishing, Unmarried, Other, Male,0,0,40, Mexico, <=50k
50-75, Private,193818,MiddleSchool,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, ?,163582,HighSchool,6, Divorced, ?, Unmarried, White, Female,0,0,16, ?, <=50k
25-50, Private,103789,UndergradSchool,12, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,32, United-States, <=50k
25-50, Private,34572,UndergradSchool,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50k
25-50, Private,43408,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50k
25-50, State-gov,105787,UndergradSchool,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50k
25-50, Self-emp-inc,90693,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50k
25-50, Self-emp-not-inc,285575,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50k
25-50, Local-gov,56482,VocDegree,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7688,0,50, United-States, >50k
0-25, Private,496025,VocDegree,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50k
25-50, Private,382764,UndergradSchool,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50k
25-50, Private,259284,HighSchool,9, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States, <=50k
25-50, Self-emp-not-inc,185385,HighSchool,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,98, United-States, <=50k
50-75, Self-emp-not-inc,286836,HighSchool,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,8, United-States, <=50k
25-50, Private,139145,VocDegree,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50k
50-75, Local-gov,44246,MiddleSchool,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Private,169611,HighSchool,7, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50k
50-75, Private,133403,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50k
25-50, Private,187327,UndergradSchool,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,180032,GradSchool,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50k
0-25, Private,46561,HighSchool,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50k
0-25, Private,86065,HighSchool,8, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50k
25-50, Self-emp-not-inc,256014,VocDegree,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50k
25-50, Private,188403,VocDegree,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Self-emp-not-inc,396758,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,70, United-States, >50k
25-50, Private,60485,VocDegree,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50k
25-50, Private,271276,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, >50k
50-75, Private,229525,MiddleSchool,5, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50k
25-50, Private,34574,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States, <=50k
0-25, State-gov,112432,VocDegree,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50k
0-25, Private,105312,VocDegree,10, Never-married, Sales, Own-child, White, Female,0,0,18, United-States, <=50k
25-50, Private,221396,VocDegree,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,304872,MiddleSchool,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,319733,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Private,176012,MiddleSchool,5, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,23, United-States, <=50k
25-50, Private,213750,VocDegree,10, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50k
25-50, Private,248384,HighSchool,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50k
25-50, Private,351187,HighSchool,9, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50k
50-75, Private,138179,HighSchool,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,1876,40, United-States, <=50k
50-75, Private,50223,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Private,117477,HighSchool,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,36, United-States, <=50k
25-50, Private,194360,MiddleSchool,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Private,118108,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50k
25-50, Local-gov,90730,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50k
0-25, Self-emp-inc,38307,HighSchool,7, Never-married, Farming-fishing, Own-child, White, Male,0,0,30, United-States, <=50k
25-50, Private,116391,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Private,210496,HighSchool,6, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50k
25-50, Private,168475,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,174386,HighSchool,9, Never-married, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50k
25-50, Private,166744,HighSchool,9, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50k
0-25, Private,375114,HighSchool,9, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,373469,UndergradSchool,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Private,339667,HighSchool,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,41, United-States, <=50k
25-50, Private,91711,GradSchool,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,82049,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,236242,VocDegree,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50k
50-75, Self-emp-inc,140319,HighSchool,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50k
25-50, Local-gov,34080,VocDegree,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50k
50-75, Private,204816,VocDegree,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50k
50-75, Private,187124,HighSchool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50k
0-25, Private,72310,HighSchool,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50k
50-75, Private,175127,HighSchool,8, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50k
25-50, Federal-gov,205707,GradSchool,14, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,10520,0,50, United-States, >50k
25-50, Local-gov,236586,GradSchool,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,55, United-States, >50k
0-25, Private,71792,HighSchool,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50k
50-75, Private,87584,HighSchool,9, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50k
25-50, Self-emp-inc,136878,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50k
25-50, Private,287983,UndergradSchool,13, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,2258,48, Philippines, <=50k
25-50, Private,110607,HighSchool,9, Divorced, Other-service, Not-in-family, White, Male,0,0,32, United-States, <=50k
50-75, Private,109015,VocDegree,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50k
0-25, Private,235071,VocDegree,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50k
50-75, Private,88653,VocDegree,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?, <=50k
50-75, Private,332243,UndergradSchool,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50k
0-25, ?,291547,PrimarySchool,3, Married-civ-spouse, ?, Wife, Other, Female,0,0,40, Mexico, <=50k
25-50, Private,45093,HighSchool,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50k
25-50, Federal-gov,161337,VocDegree,10, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50k
50-75, State-gov,211222,UndergradSchool,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,295117,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, England, >50k
25-50, Private,206541,VocDegree,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,238415,VocDegree,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50k
0-25, Private,29810,HighSchool,9, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50k
25-50, Private,108023,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,114324,VocDegree,11, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50k
50-75, Private,172281,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2051,50, United-States, <=50k
50-75, Local-gov,197290,MiddleSchool,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Local-gov,191177,GradSchool,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50k
50-75, Private,562558,HighSchool,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50k
25-50, Private,79531,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50k
50-75, Self-emp-inc,157881,VocDegree,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50k
50-75, Self-emp-not-inc,204816,VocDegree,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50k
0-25, Private,185695,VocDegree,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50k
25-50, Self-emp-inc,167482,UndergradSchool,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50k
25-50, Self-emp-inc,83748,VocDegree,10, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,70, South, <=50k
25-50, Private,39232,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Local-gov,236827,MiddleSchool,5, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50k
25-50, Self-emp-not-inc,154410,GradSchool,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,135308,UndergradSchool,13, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50k
25-50, Private,204042,VocDegree,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,55, United-States, <=50k
0-25, Private,308239,VocDegree,10, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50k
50-75, Private,183884,HighSchool,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50k
25-50, Private,98948,UndergradSchool,12, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,141642,HighSchool,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,162623,UndergradSchool,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Self-emp-inc,186934,UndergradSchool,13, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,179512,HighSchool,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50k
25-50, Private,391192,VocDegree,10, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50k
25-50, Private,87054,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50k
50-75, Private,30008,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50k
0-25, Private,113466,UndergradSchool,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50k
50-75, Private,642830,HighSchool,9, Divorced, Protective-serv, Not-in-family, White, Female,0,0,32, United-States, <=50k
0-25, Private,182117,VocDegree,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50k
50-75, Private,162432,HighSchool,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Self-emp-not-inc,242184,MiddleSchool,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50k
25-50, Private,170850,HighSchool,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4064,0,60, United-States, <=50k
50-75, Private,435022,VocDegree,10, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50k
75-100, Private,120707,GradSchool,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,35, El-Salvador, >50k
0-25, Private,170800,VocDegree,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50k
25-50, Private,268575,HighSchool,9, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50k
25-50, Private,269354,UndergradSchool,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, ?, <=50k
25-50, Private,224232,UndergradSchool,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50k
50-75, ?,153072,HighSchool,9, Married-civ-spouse, ?, Husband, White, Male,0,0,5, United-States, <=50k
50-75, Private,177368,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50k
50-75, Self-emp-not-inc,163293,VocDegree,15, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,2, United-States, <=50k
50-75, Private,178530,VocDegree,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50k
25-50, Local-gov,183523,VocDegree,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Iran, <=50k
25-50, Private,207267,HighSchool,6, Separated, Other-service, Unmarried, White, Female,3418,0,35, United-States, <=50k
50-75, State-gov,27037,HighSchool,9, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50k
25-50, Private,176711,UndergradSchool,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50k
25-50, Private,163215,UndergradSchool,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, ?, >50k
25-50, Private,394727,HighSchool,6, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States, <=50k
25-50, Private,195488,HighSchool,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,52, United-States, <=50k
25-50, State-gov,443546,HighSchool,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50k
0-25, Private,121023,VocDegree,10, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States, <=50k
25-50, Private,51838,HighSchool,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50k
25-50, Private,258888,VocDegree,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, >50k
25-50, State-gov,189385,VocDegree,10, Separated, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, <=50k
0-25, Private,198146,HighSchool,7, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50k
0-25, Private,337766,VocDegree,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,210525,VocDegree,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, >50k
25-50, Private,185602,HighSchool,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50k
25-50, Private,173804,HighSchool,7, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,251243,VocDegree,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50k
25-50, Self-emp-not-inc,415847,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,119793,UndergradSchool,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,181705,VocDegree,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Private,182360,HighSchool,9, Separated, Prof-specialty, Unmarried, Other, Female,0,0,60, Puerto-Rico, <=50k
25-50, Private,61885,HighSchool,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,146520,GradSchool,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,323790,VocDegree,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,146268,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Federal-gov,287031,GradSchool,14, Never-married, Exec-managerial, Not-in-family, White, Male,8614,0,40, United-States, >50k
25-50, Local-gov,292217,HighSchool,9, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50k
0-25, Private,88126,HighSchool,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,143046,GradSchool,14, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,401623,VocDegree,10, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Jamaica, >50k
25-50, Self-emp-not-inc,283122,HighSchool,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,60, United-States, >50k
75-100, Self-emp-not-inc,155057,UndergradSchool,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50k
0-25, Private,260254,HighSchool,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50k
25-50, Private,152292,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50k
50-75, Self-emp-inc,138594,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50k
25-50, Self-emp-not-inc,523095,VocDegree,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50k
25-50, Private,175262,UndergradSchool,12, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50k
50-75, Private,323706,VocDegree,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50k
25-50, Private,316470,VocDegree,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,163815,GradSchool,14, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50k
25-50, Private,72208,VocDegree,10, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50k
50-75, Local-gov,74784,GradSchool,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50k
25-50, Private,383518,VocDegree,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,99999,0,40, United-States, >50k
25-50, Self-emp-not-inc,266668,HighSchool,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50k
50-75, Private,347519,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50k
0-25, Private,336088,HighSchool,9, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50k
25-50, Private,190350,HighSchool,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50k
25-50, Private,204052,HighSchool,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50k
50-75, ?,31362,VocDegree,10, Married-civ-spouse, ?, Husband, White, Male,0,0,20, United-States, <=50k
75-100, Self-emp-not-inc,155981,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,10566,0,50, United-States, <=50k
50-75, Private,195161,GradSchool,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,60, United-States, >50k
0-25, Self-emp-inc,269583,MiddleSchool,4, Married-civ-spouse, Craft-repair, Husband, White, Male,2580,0,40, United-States, <=50k
25-50, Private,26994,VocDegree,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50k
