age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,incom
0-100,*,164607,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,30759,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,31137,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,70, United-States, <=50k
0-100,*,78631,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,96102,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,1887,40, United-States, >50k
0-100,*,188335,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,246439,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,302847,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,115457,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,40338,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,239130,Educated,1-12,Married, Other-service, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,151089,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,187581,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,227065,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,265917,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,238802,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,176716,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,89622,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,80, United-States, >50k
0-100,*,58343,Educated,1-12,Married, Farming-fishing, Unmarried,Occident,Male,0,0,56, United-States, <=50k
0-100,*,110172,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,80333,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,20795,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,116662,Educated,1-12,Married, Machine-op-inspct, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,353298,Educated,1-12,Married, Sales, Husband,Occident,Male,99999,0,50, United-States, >50k
0-100,*,186993,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,200808,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,35, Puerto-Rico, <=50k
0-100,*,267859,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,33308,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,258761,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,144822,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,153534,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,159938,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,2635,0,24, Italy, <=50k
0-100,*,69249,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,175202,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,24, United-States, <=50k
0-100,*,177566,Educated,1-12,Married, Prof-specialty, Not-in-family,Occident,Male,0,0,50, Germany, <=50k
0-100,*,184335,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,151322,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,47392,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,99212,Educated,1-12,Married, Exec-managerial, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,336509,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,152810,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,5178,0,45, United-States, >50k
0-100,*,106551,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,39630,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,48, United-States, <=50k
0-100,*,95445,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,3137,0,46, United-States, <=50k
0-100,*,176863,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,315984,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,7688,0,50, United-States, >50k
0-100,*,31023,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,223267,Educated,1-12,Married, Protective-serv, Own-child,Occident,Male,0,0,72, United-States, <=50k
0-100,*,158555,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,170217,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,184787,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,252250,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,56, United-States, >50k
0-100,*,404547,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,411950,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,392668,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,37618,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,168539,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,38079,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,55, United-States, <=50k
0-100,*,175339,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,203070,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,43, United-States, <=50k
0-100,*,258648,Educated,1-12,Married, Transport-moving, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,287229,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,48, United-States, >50k
0-100,*,327533,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,3908,0,40, United-States, <=50k
0-100,*,220978,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,222374,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,43, United-States, >50k
0-100,*,189027,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,78104,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,201520,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,343190,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,1887,55, United-States, >50k
0-100,*,151089,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,1887,70, United-States, >50k
0-100,*,165278,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,22, United-States, <=50k
0-100,*,264503,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,139268,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,122390,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,1977,48, United-States, >50k
0-100,*,362654,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,15024,0,50, United-States, >50k
0-100,*,212456,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,20, United-States, <=50k
0-100,*,206063,Educated,1-12,Married, Other-service, Not-in-family,Occident,Male,0,0,45, United-States, <=50k
0-100,*,163689,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,16, United-States, <=50k
0-100,*,131568,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,66, United-States, <=50k
0-100,*,575442,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,68015,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,90, United-States, >50k
0-100,*,117963,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,1887,60, United-States, >50k
0-100,*,375134,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,125892,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,117847,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,232618,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,135840,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,75050,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,55, United-States, <=50k
0-100,*,231180,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,206297,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,219962,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,337050,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,145290,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,24824,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,181677,Educated,1-12,Married, Handlers-cleaners, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,90803,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,161007,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,28061,Educated,1-12,Married, Farming-fishing, Unmarried,Occident,Male,0,0,50, United-States, <=50k
0-100,*,81487,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, Puerto-Rico, >50k
0-100,*,263000,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,38, United-States, <=50k
0-100,*,245790,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,80, United-States, <=50k
0-100,*,239093,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,3137,0,40, United-States, <=50k
0-100,*,184553,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,22907,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,30673,Educated,1-12,Married, Machine-op-inspct, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,215908,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,2174,40, United-States, >50k
0-100,*,147098,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,126754,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, Portugal, <=50k
0-100,*,132717,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,221943,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,9386,0,40, United-States, >50k
0-100,*,165667,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,31717,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,45, United-States, >50k
0-100,*,181307,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, >50k
0-100,*,193720,Educated,1-12,Married, Handlers-cleaners, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,166459,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,216013,Educated,1-12,Married, Handlers-cleaners, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,127455,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,48, United-States, >50k
0-100,*,127651,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,159715,Educated,1-12,Married, Machine-op-inspct, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,195433,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,32825,Educated,1-12,Married, Craft-repair, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,409189,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,393728,Educated,1-12,Married, Adm-clerical, Own-child,Occident,Male,0,0,24, United-States, <=50k
0-100,*,176969,Educated,1-12,Married, Prof-specialty, Not-in-family,Occident,Male,0,1590,40, United-States, <=50k
0-100,*,33863,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,191130,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,37092,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,25, United-States, <=50k
0-100,*,181547,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,30, Columbia, <=50k
0-100,*,174171,Educated,1-12,Married, Tech-support, Not-in-family,Occident,Male,0,0,12, United-States, <=50k
0-100,*,504951,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,265807,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,3137,0,50, United-States, <=50k
0-100,*,113597,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,55, United-States, >50k
0-100,*,88564,Educated,1-12,Married, Handlers-cleaners, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,26145,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,145697,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,58898,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,1579,48, United-States, <=50k
0-100,*,282461,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,35, United-States, >50k
0-100,*,65390,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, ?, <=50k
0-100,*,45054,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,127651,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,281911,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,48, United-States, <=50k
0-100,*,153066,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, >50k
0-100,*,77651,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,101110,Educated,1-12,Married, Prof-specialty, Unmarried,Occident,Male,0,0,40, United-States, >50k
0-100,*,236878,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,82388,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,10566,0,40, United-States, <=50k
0-100,*,31251,Educated,1-12,Married, Handlers-cleaners, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,29054,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,96076,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,32528,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, England, >50k
0-100,*,124470,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,113337,Educated,1-12,Married, Tech-support, Husband,Occident,Male,0,0,42, United-States, >50k
0-100,*,550848,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,170099,Educated,1-12,Married, Handlers-cleaners, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,205570,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,141795,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,33404,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,65, United-States, >50k
0-100,*,178771,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,29430,Educated,1-12,Married, Machine-op-inspct, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,142871,Educated,1-12,Married, Sales, Unmarried,Occident,Male,0,0,50, United-States, <=50k
0-100,*,192203,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, Canada, <=50k
0-100,*,251091,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,42003,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,199590,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, Mexico, <=50k
0-100,*,172970,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, Puerto-Rico, <=50k
0-100,*,162576,Educated,1-12,Married, Tech-support, Husband,Occident,Male,0,0,99, United-States, <=50k
0-100,*,159726,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,47857,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,30118,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,3137,0,42, United-States, <=50k
0-100,*,290688,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,243436,Educated,1-12,Married, Sales, Not-in-family,Occident,Male,0,0,45, United-States, <=50k
0-100,*,103643,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,5013,0,60, Greece, <=50k
0-100,*,288486,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,123778,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,48, United-States, <=50k
0-100,*,73715,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,60, United-States, >50k
0-100,*,112497,Educated,1-12,Married, Craft-repair, Other-relative,Occident,Male,0,0,35, Ireland, <=50k
0-100,*,296066,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,316820,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,84, United-States, <=50k
0-100,*,95256,Educated,1-12,Married, Transport-moving, Not-in-family,Occident,Male,0,0,50, United-States, <=50k
0-100,*,240358,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,20, United-States, <=50k
0-100,*,199768,Educated,1-12,Married, Sales, Husband,Occident,Male,0,1902,30, United-States, >50k
0-100,*,176904,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,104333,Educated,1-12,Married, Sales, Not-in-family,Occident,Male,0,0,50, United-States, <=50k
0-100,*,193459,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,36270,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,1977,65, United-States, >50k
0-100,*,213574,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,2635,0,10, United-States, <=50k
0-100,*,374905,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,275943,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,40, ?, <=50k
0-100,*,352712,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,55, United-States, <=50k
0-100,*,48859,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,32, United-States, <=50k
0-100,*,151402,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,1573,70, United-States, <=50k
0-100,*,123075,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,70, United-States, <=50k
0-100,*,68330,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,174308,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,105592,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,145628,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,282753,Educated,1-12,Married, Exec-managerial, Own-child,Occident,Male,0,0,40, United-States, <=50k
0-100,*,153976,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,96062,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,215944,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,101432,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,197836,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,1672,50, United-States, <=50k
0-100,*,165479,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,5, United-States, <=50k
0-100,*,221026,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,20, United-States, <=50k
0-100,*,223433,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,53, United-States, >50k
0-100,*,172307,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,48, United-States, >50k
0-100,*,108542,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,79531,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,55, United-States, >50k
0-100,*,37997,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,70623,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,85, United-States, <=50k
0-100,*,125405,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,268832,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,24, United-States, >50k
0-100,*,263502,Educated,1-12,Married, Adm-clerical, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,225892,Educated,1-12,Married, Other-service, Husband,Occident,Male,1409,0,40, United-States, <=50k
0-100,*,117681,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,150570,Educated,1-12,Married, Adm-clerical, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,153132,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,50, United-States, <=50k
0-100,*,226624,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,22966,Educated,1-12,Married, Tech-support, Unmarried,Occident,Male,0,0,20, United-States, <=50k
0-100,*,231002,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,30, United-States, >50k
0-100,*,216853,Educated,1-12,Married, Handlers-cleaners, Husband,Occident,Male,0,0,25, United-States, <=50k
0-100,*,90409,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,104748,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,65, United-States, <=50k
0-100,*,249392,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,110355,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,117944,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,25, United-States, <=50k
0-100,*,289707,Educated,1-12,Married, Other-service, Not-in-family,Occident,Male,0,0,45, United-States, <=50k
0-100,*,137691,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,141797,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,252842,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,1797,0,20, United-States, <=50k
0-100,*,120796,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,176101,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,80, United-States, >50k
0-100,*,190290,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,210673,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,28, United-States, <=50k
0-100,*,423605,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,1848,40, Nicaragua, >50k
0-100,*,120837,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,2042,48, United-States, <=50k
0-100,*,233724,Educated,1-12,Married, Adm-clerical, Not-in-family,Occident,Male,0,0,38, United-States, <=50k
0-100,*,117605,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,48, United-States, >50k
0-100,*,335704,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,37302,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,53628,Educated,1-12,Married, Exec-managerial, Unmarried,Occident,Male,0,0,35, United-States, <=50k
0-100,*,328466,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,50, Mexico, >50k
0-100,*,117299,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,1887,40, United-States, >50k
0-100,*,183765,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,40, ?, <=50k
0-100,*,181762,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,185325,Educated,1-12,Married, Handlers-cleaners, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,230268,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,57924,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,7688,0,50, United-States, >50k
0-100,*,37302,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,7688,0,70, United-States, >50k
0-100,*,111625,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,182302,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,24127,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,54, United-States, >50k
0-100,*,115066,Educated,1-12,Married, Tech-support, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,134286,Educated,1-12,Married, Sales, Not-in-family,Occident,Male,0,0,35, United-States, <=50k
0-100,*,175958,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,45, ?, <=50k
0-100,*,89922,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,15024,0,40, United-States, >50k
0-100,*,107410,Educated,1-12,Married, Machine-op-inspct, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,137953,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,70884,Educated,1-12,Married, Tech-support, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,241895,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, <=50k
