age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,incom
0-50, Private,131239,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,3103,0,45, United-States, >50k
0-50, Self-emp-inc,172538,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,110713,ProfSchool,12,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,195602,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,1977,45, United-States, >50k
0-50, Private,203776,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,55, United-States, <=50k
0-50, State-gov,75409,ProfSchool,13,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,0,40, United-States, >50k
0-50, Private,172581,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,1902,50, United-States, >50k
0-50, Private,99604,ProfSchool,14,MarriedTogether, Prof-specialty, Wife,Occident, Female,15024,0,24, United-States, >50k
0-50, Self-emp-not-inc,361888,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,60, Japan, <=50k
0-50, Local-gov,114459,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,7688,0,45, United-States, >50k
0-50, Self-emp-inc,116338,ProfSchool,14,MarriedTogether, Exec-managerial, Wife,Occident, Female,0,0,50, United-States, >50k
0-50, Private,102771,ProfSchool,14,MarriedTogether, Tech-support, Husband,Occident, Male,0,1977,40, United-States, >50k
0-50, Private,183284,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,194636,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, Private,108247,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, State-gov,184378,ProfSchool,13,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,251905,ProfSchool,12,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Self-emp-not-inc,369648,ProfSchool,12,MarriedTogether, Craft-repair, Not-in-family,Occident, Male,0,0,50, United-States, >50k
0-50, Private,108140,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,251120,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,7688,0,50, United-States, >50k
0-50, State-gov,52636,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,317809,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, ?, >50k
0-50, Private,151985,ProfSchool,14,MarriedTogether, Exec-managerial, Wife,Occident, Female,0,0,24, United-States, >50k
0-50, Private,122348,ProfSchool,13,MarriedTogether, Exec-managerial, Wife,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,165346,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Self-emp-inc,122742,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,15024,0,55, United-States, >50k
0-50, Private,149211,ProfSchool,13,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Local-gov,19302,ProfSchool,12,MarriedTogether, Protective-serv, Husband,Occident, Male,0,0,56, England, >50k
0-50, Local-gov,100479,ProfSchool,12,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,48, United-States, <=50k
0-50, Self-emp-inc,118212,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,99999,0,70, United-States, >50k
0-50, Private,259840,ProfSchool,13,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,115289,ProfSchool,12,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,40, France, >50k
0-50, Private,379798,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,227945,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,99999,0,65, United-States, >50k
0-50, State-gov,36999,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,75, United-States, >50k
0-50, Self-emp-inc,191712,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,2415,55, United-States, >50k
0-50, Private,117767,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,296282,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,266645,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,60, United-States, >50k
0-50, Private,90196,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, Private,148995,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,55, United-States, >50k
0-50, Self-emp-inc,32356,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,51, United-States, <=50k
0-50, Self-emp-inc,110862,ProfSchool,12,MarriedTogether, Craft-repair, Husband,Occident, Male,0,2377,50, United-States, <=50k
0-50, Local-gov,144778,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,114059,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Self-emp-inc,241153,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,171546,ProfSchool,13,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, Self-emp-inc,193188,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Local-gov,267588,ProfSchool,13,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,0,70, United-States, <=50k
0-50, Self-emp-inc,200471,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Local-gov,165484,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,44, United-States, >50k
0-50, Private,126945,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,105150,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, Local-gov,245307,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,1977,48, United-States, >50k
0-50, Private,184099,ProfSchool,12,MarriedTogether, Transport-moving, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,178319,ProfSchool,16,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,56, United-States, >50k
0-50, Private,198316,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,15024,0,50, United-States, >50k
0-50, Private,31339,ProfSchool,13,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, ?,169809,ProfSchool,13,MarriedTogether, ?, Husband,Occident, Male,0,0,20, United-States, <=50k
0-50, Private,116825,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,55, United-States, >50k
0-50, Private,98360,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Federal-gov,326048,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,44, United-States, >50k
0-50, Federal-gov,171335,ProfSchool,14,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,342448,ProfSchool,13,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,174373,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,207277,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,15024,0,40, United-States, >50k
0-50, Local-gov,181091,ProfSchool,13,MarriedTogether, Protective-serv, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,84547,ProfSchool,13,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,296212,ProfSchool,13,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Self-emp-inc,183800,ProfSchool,12,MarriedTogether, Sales, Husband,Occident, Male,0,1887,40, United-States, >50k
0-50, Private,242720,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,35, United-States, >50k
0-50, Private,134130,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,111567,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,70, United-States, >50k
0-50, Self-emp-not-inc,198096,ProfSchool,14,MarriedTogether, Sales, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50, Private,285902,ProfSchool,12,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,160647,ProfSchool,13,MarriedTogether, Adm-clerical, Wife,Occident, Female,0,0,40, United-States, >50k
0-50, Private,278637,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,3103,0,45, United-States, >50k
0-50, Private,145441,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,7298,0,48, United-States, >50k
0-50, Private,160440,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,55, United-States, >50k
0-50, Private,191502,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,60, United-States, >50k
0-50, Private,261382,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50, Self-emp-not-inc,152621,ProfSchool,13,MarriedTogether, Farming-fishing, Husband,Occident, Male,0,0,99, United-States, <=50k
0-50, Local-gov,193425,ProfSchool,14,MarriedTogether, Prof-specialty, Wife,Occident, Female,4386,0,40, United-States, >50k
0-50, Private,305647,ProfSchool,12,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,118652,ProfSchool,12,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,277886,ProfSchool,13,MarriedTogether, Sales, Wife,Occident, Female,0,0,30, United-States, <=50k
0-50, Local-gov,160472,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,1977,50, United-States, >50k
0-50, Private,59335,ProfSchool,13,MarriedTogether, Adm-clerical, Other-relative,Occident, Female,0,0,15, United-States, <=50k
0-50, Private,44392,ProfSchool,12,MarriedTogether, Handlers-cleaners, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,114459,ProfSchool,16,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,199029,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,2415,55, United-States, >50k
0-50, Private,52603,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,27380,ProfSchool,13,MarriedTogether, Farming-fishing, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Federal-gov,403489,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, Private,384508,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,224531,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Self-emp-not-inc,157562,ProfSchool,13,MarriedTogether, Farming-fishing, Husband,Occident, Male,0,1902,80, United-States, >50k
0-50, Private,129597,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,3464,0,40, United-States, <=50k
0-50, State-gov,122353,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, Private,221167,ProfSchool,12,MarriedTogether, Adm-clerical, Wife,Occident, Female,0,0,40, United-States, >50k
0-50, Local-gov,173938,ProfSchool,13,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,115426,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,150324,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Self-emp-inc,278322,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,35910,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,1902,56, United-States, >50k
0-50, Private,278924,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,1887,50, United-States, >50k
0-50, Private,180985,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,50, ?, >50k
0-50, Self-emp-inc,189679,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Federal-gov,102771,ProfSchool,16,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,223212,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,1848,40, Peru, >50k
0-50, Private,174051,ProfSchool,13,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,48, United-States, <=50k
0-50, Private,247006,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,265662,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,114591,ProfSchool,13,MarriedTogether, Prof-specialty, Wife,Occident, Female,15024,0,40, United-States, >50k
0-50, Private,186269,ProfSchool,13,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,170983,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,60, United-States, >50k
0-50, Federal-gov,99527,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,77820,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, Local-gov,230420,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,141957,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,181363,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, State-gov,159537,ProfSchool,12,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,111128,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Local-gov,195520,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,94235,ProfSchool,13,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,46, United-States, <=50k
0-50, Self-emp-not-inc,99220,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,664821,ProfSchool,13,MarriedTogether, Other-service, Husband,Occident, Male,0,0,40, El-Salvador, <=50k
0-50, Private,54782,ProfSchool,13,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,1579,42, United-States, <=50k
0-50, Private,282951,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,70, United-States, <=50k
0-50, Private,188774,ProfSchool,13,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,352248,ProfSchool,12,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,175343,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,209174,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,70, United-States, >50k
0-50, Private,199058,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,60, United-States, >50k
0-50, Private,173628,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,189922,ProfSchool,12,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,247869,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,60, United-States, >50k
0-50, Local-gov,190964,ProfSchool,13,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Self-emp-not-inc,280169,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,7298,0,50, United-States, >50k
0-50, Self-emp-not-inc,192256,ProfSchool,13,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,283037,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Local-gov,86643,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,45, United-States, >50k
0-50, Self-emp-inc,120126,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,1887,45, United-States, >50k
0-50, Private,46442,ProfSchool,13,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,1902,50, United-States, >50k
0-50, Private,193815,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,55, Italy, <=50k
0-50, Federal-gov,199303,ProfSchool,12,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,126132,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,15024,0,50, United-States, >50k
0-50, Private,166988,ProfSchool,13,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,0,40, United-States, >50k
0-50, Local-gov,37672,ProfSchool,13,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,0,45, United-States, <=50k
0-50, State-gov,361497,ProfSchool,13,MarriedTogether, Protective-serv, Husband,Occident, Male,0,0,72, United-States, >50k
0-50, Private,190525,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,7298,0,55, United-States, >50k
0-50, Private,84306,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,5013,0,50, United-States, <=50k
0-50, Self-emp-not-inc,37939,ProfSchool,13,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,35, United-States, <=50k
0-50, Private,221172,ProfSchool,13,MarriedTogether, Craft-repair, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Self-emp-inc,150533,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,169496,ProfSchool,14,MarriedTogether, Other-service, Husband,Occident, Male,0,0,15, United-States, >50k
0-50, Private,89508,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, State-gov,220066,ProfSchool,16,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,0,48, United-States, >50k
0-50, Private,324947,ProfSchool,13,MarriedTogether, Handlers-cleaners, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,40142,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,201519,ProfSchool,13,MarriedTogether, Exec-managerial, Wife,Occident, Female,0,0,40, United-States, >50k
0-50, Self-emp-not-inc,28281,ProfSchool,13,MarriedTogether, Farming-fishing, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,353396,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,173730,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Local-gov,55363,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,55, United-States, >50k
0-50, ?,83046,ProfSchool,13,MarriedTogether, ?, Husband,Occident, Male,0,0,18, United-States, <=50k
0-50, Private,33710,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,3103,0,60, United-States, >50k
0-50, Private,169815,ProfSchool,12,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Federal-gov,122861,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,340940,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,7298,0,60, United-States, >50k
0-50, Self-emp-not-inc,178780,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, State-gov,192779,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,7688,0,40, United-States, >50k
0-50, Private,108557,ProfSchool,13,MarriedTogether, Tech-support, Wife,Occident, Female,99999,0,40, United-States, >50k
0-50, Local-gov,398986,ProfSchool,16,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,1902,52, United-States, >50k
0-50, Private,183800,ProfSchool,13,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Local-gov,184428,ProfSchool,14,MarriedTogether, Adm-clerical, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Self-emp-not-inc,274800,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50, Private,82552,ProfSchool,12,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,116391,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,31023,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,111398,ProfSchool,13,MarriedTogether, Prof-specialty, Wife,Occident, Female,7688,0,40, United-States, >50k
0-50, Private,465326,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Self-emp-inc,321990,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,15024,0,60, ?, >50k
0-50, Private,147889,ProfSchool,12,MarriedTogether, Tech-support, Wife,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,203488,ProfSchool,13,MarriedTogether, Adm-clerical, Husband,Occident, Male,7298,0,50, United-States, >50k
0-50, Private,96452,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,55, United-States, >50k
0-50, Local-gov,116580,ProfSchool,13,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,0,20, United-States, >50k
0-50, Private,243165,ProfSchool,13,MarriedTogether, Other-service, Husband,Occident, Male,0,0,30, United-States, >50k
0-50, Self-emp-not-inc,87209,ProfSchool,14,MarriedTogether, Farming-fishing, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50, Private,227714,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50, Private,280167,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,113823,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, England, <=50k
0-50, Private,173682,ProfSchool,14,MarriedTogether, Machine-op-inspct, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,263094,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,7298,0,40, United-States, >50k
0-50, Self-emp-not-inc,252986,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Self-emp-not-inc,263568,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,60, United-States, >50k
0-50, Local-gov,175428,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,139098,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,5013,0,40, United-States, <=50k
0-50, Private,211253,ProfSchool,14,MarriedTogether, Exec-managerial, Wife,Occident, Female,0,0,40, United-States, >50k
0-50, Private,357338,ProfSchool,13,MarriedTogether, Tech-support, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,133122,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,102476,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, Self-emp-not-inc,65278,ProfSchool,16,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50, State-gov,291494,ProfSchool,16,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,214702,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50, Private,22328,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, ?,212206,ProfSchool,14,MarriedTogether, ?, Wife,Occident, Female,0,1887,48, United-States, >50k
0-50, State-gov,174283,ProfSchool,16,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,1887,50, United-States, >50k
0-50, Self-emp-not-inc,84735,ProfSchool,14,MarriedTogether, Prof-specialty, Wife,Occident, Female,0,0,20, United-States, >50k
0-50, Private,171424,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,118551,ProfSchool,13,MarriedTogether, Adm-clerical, Wife,Occident, Female,0,0,35, ?, >50k
0-50, Private,94080,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, State-gov,183710,ProfSchool,16,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Self-emp-inc,213008,ProfSchool,12,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,165799,ProfSchool,14,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Self-emp-not-inc,272359,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,7298,0,80, United-States, >50k
0-50, Private,200374,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,1902,40, United-States, >50k
0-50, Private,212781,ProfSchool,13,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Local-gov,180096,ProfSchool,13,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,0,35, United-States, <=50k
0-50, Private,226443,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,171393,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,7298,0,55, United-States, >50k
0-50, Private,216932,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
0-50, Private,86648,ProfSchool,14,MarriedTogether, Prof-specialty, Husband,Occident, Male,0,1977,45, United-States, >50k
0-50, Private,228476,ProfSchool,13,MarriedTogether, Sales, Husband,Occident, Male,0,0,50, United-States, >50k
0-50, Private,145636,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,1977,43, United-States, >50k
0-50, Private,144133,ProfSchool,13,MarriedTogether, Exec-managerial, Other-relative,Occident, Male,0,0,50, United-States, <=50k
0-50, State-gov,129298,ProfSchool,14,MarriedTogether, Exec-managerial, Husband,Occident, Male,0,0,40, United-States, >50k
