age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,incom
0-50,*,278107,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1573,30, United-States, <=50k
0-50,*,251795,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,0,0,50, United-States, >50k
0-50,*,180667,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1887,60, United-States, >50k
0-50,*,195576,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,167350,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,3103,0,40, United-States, >50k
0-50,*,439263,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,35, Peru, <=50k
0-50,*,52199,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,288419,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,207546,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,193882,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,7688,0,40, United-States, >50k
0-50,*,272950,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,323773,AdvancedSchool,6-12,Married,*, Other-relative,Occident, Female,0,0,40, United-States, <=50k
0-50,*,143327,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,235894,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,155343,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,3103,0,40, United-States, >50k
0-50,*,172928,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,65, United-States, <=50k
0-50,*,116338,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,653,60, United-States, <=50k
0-50,*,194141,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,1617,40, United-States, <=50k
0-50,*,292504,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,205390,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,49, United-States, <=50k
0-50,*,180988,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,39, United-States, <=50k
0-50,*,22494,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,183898,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,7298,0,50, United-States, >50k
0-50,*,267859,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, Cuba, >50k
0-50,*,188330,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,62374,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50,*,199739,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,93225,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,198841,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,240771,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,4386,0,50, United-States, >50k
0-50,*,191914,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,55, United-States, <=50k
0-50,*,172695,AdvancedSchool,6-12,Married,*, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50,*,246439,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Male,0,0,40, United-States, <=50k
0-50,*,291702,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,165054,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,137814,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,45, United-States, <=50k
0-50,*,131811,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,359001,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,15024,0,50, United-States, >50k
0-50,*,239322,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,138999,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,160279,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Male,0,0,40, United-States, <=50k
0-50,*,173607,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,157887,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,65, United-States, >50k
0-50,*,114459,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, >50k
0-50,*,144778,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,45, United-States, >50k
0-50,*,399088,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,45, United-States, <=50k
0-50,*,198316,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,143152,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,3908,0,27, United-States, <=50k
0-50,*,199545,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,0,0,15, United-States, <=50k
0-50,*,164749,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,33610,AdvancedSchool,6-12,Married,*, Other-relative,Occident, Male,0,0,40, United-States, <=50k
0-50,*,454915,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,109872,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50,*,29874,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,393715,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,15024,0,50, United-States, >50k
0-50,*,179271,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, >50k
0-50,*,161819,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,399386,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,53, United-States, <=50k
0-50,*,91683,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,35, United-States, <=50k
0-50,*,187046,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50,*,63021,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,20, United-States, <=50k
0-50,*,186144,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,32121,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,120426,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,32000,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,18, United-States, >50k
0-50,*,159549,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,160786,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1902,40, United-States, >50k
0-50,*,188386,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1628,45, United-States, <=50k
0-50,*,166740,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,48, United-States, <=50k
0-50,*,211231,AdvancedSchool,6-12,Married,*, Other-relative,Occident, Female,0,0,48, United-States, >50k
0-50,*,169990,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,193565,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,165186,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50,*,160445,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,243190,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,7688,0,40, United-States, >50k
0-50,*,81487,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,625,40, United-States, <=50k
0-50,*,314539,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,165475,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,76317,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,55, United-States, >50k
0-50,*,190511,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,463194,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,169605,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,36, United-States, <=50k
0-50,*,452205,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,36, United-States, <=50k
0-50,*,289309,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,48, United-States, <=50k
0-50,*,101825,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,45, United-States, <=50k
0-50,*,111415,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,55, Germany, <=50k
0-50,*,217235,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,20, United-States, <=50k
0-50,*,196529,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,2354,0,40, ?, <=50k
0-50,*,24106,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,3103,0,40, United-States, >50k
0-50,*,104917,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,35644,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50,*,379412,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50,*,265706,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,7298,0,40, United-States, >50k
0-50,*,176711,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,38, United-States, <=50k
0-50,*,54611,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,50, United-States, <=50k
0-50,*,173851,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,128132,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,60, United-States, >50k
0-50,*,90705,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1485,40, United-States, <=50k
0-50,*,116508,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,198068,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,54472,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,50, United-States, <=50k
0-50,*,205528,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,369538,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,160362,AdvancedSchool,6-12,Married,*, Other-relative,Occident, Male,0,0,40, Nicaragua, <=50k
0-50,*,194772,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,229732,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,401930,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,0,1887,42, United-States, >50k
0-50,*,460046,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,42, United-States, <=50k
0-50,*,90582,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,83893,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,243776,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Male,0,0,40, United-States, <=50k
0-50,*,113597,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,16, United-States, <=50k
0-50,*,67065,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,315143,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, Cuba, >50k
0-50,*,303954,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1848,42, United-States, >50k
0-50,*,159709,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,126838,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,140474,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,230475,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,44, United-States, <=50k
0-50,*,29696,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,204991,AdvancedSchool,6-12,Married,*, Own-child,Occident, Male,0,0,44, United-States, <=50k
0-50,*,103605,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,304133,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50,*,297396,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,60, United-States, <=50k
0-50,*,121287,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,45, United-States, <=50k
0-50,*,209691,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,4386,0,50, United-States, >50k
0-50,*,88233,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50,*,123211,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,44, United-States, >50k
0-50,*,236861,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50,*,410034,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,50, United-States, <=50k
0-50,*,168211,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1485,40, United-States, >50k
0-50,*,224658,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,45, United-States, >50k
0-50,*,115289,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,343699,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,207301,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,20, United-States, <=50k
0-50,*,179671,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,213821,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1887,40, United-States, >50k
0-50,*,195978,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,203277,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,60, United-States, >50k
0-50,*,329144,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,48, United-States, >50k
0-50,*,26522,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,0,1902,35, United-States, >50k
0-50,*,309895,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,167617,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,35330,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,1669,55, United-States, <=50k
0-50,*,248990,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, Guatemala, <=50k
0-50,*,144396,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,38, United-States, <=50k
0-50,*,193626,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,0,0,53, United-States, <=50k
0-50,*,185624,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50,*,326857,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,5013,0,40, United-States, <=50k
0-50,*,175232,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,45, United-States, <=50k
0-50,*,122493,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Male,0,0,40, United-States, <=50k
0-50,*,209317,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, Puerto-Rico, <=50k
0-50,*,310255,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,60, United-States, >50k
0-50,*,75648,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,55, United-States, <=50k
0-50,*,220132,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,7298,0,40, United-States, >50k
0-50,*,282872,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1628,40, United-States, <=50k
0-50,*,298130,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,297186,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,0,0,40, United-States, <=50k
0-50,*,277347,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50,*,125249,AdvancedSchool,6-12,Married,*, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50,*,222142,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,169995,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,48, United-States, <=50k
0-50,*,178686,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,38158,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,187581,AdvancedSchool,6-12,Married,*, Other-relative,Occident, Male,0,0,40, United-States, <=50k
0-50,*,210906,AdvancedSchool,6-12,Married,*, Other-relative,Occident, Female,0,0,40, United-States, <=50k
0-50,*,184659,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,214169,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,373050,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,165148,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,12, United-States, <=50k
0-50,*,358886,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,103925,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,68, United-States, <=50k
0-50,*,70055,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,127215,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,48, United-States, >50k
0-50,*,51944,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,4386,0,40, United-States, >50k
0-50,*,270577,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,217460,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,45, United-States, <=50k
0-50,*,163110,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,3781,0,40, United-States, <=50k
0-50,*,178322,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, Germany, >50k
0-50,*,160815,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,347934,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,30, United-States, <=50k
0-50,*,184659,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,52, United-States, <=50k
0-50,*,366180,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,55, United-States, >50k
0-50,*,189382,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,283116,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,1506,0,50, United-States, <=50k
0-50,*,30289,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,30, United-States, <=50k
0-50,*,169180,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50,*,54929,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,60, United-States, <=50k
0-50,*,84130,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, >50k
0-50,*,159549,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, >50k
0-50,*,167955,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, Poland, <=50k
0-50,*,240389,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,43, United-States, >50k
0-50,*,105017,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Male,0,0,40, United-States, <=50k
0-50,*,118853,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,119565,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,196827,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1902,40, United-States, <=50k
0-50,*,225193,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,120155,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,39, United-States, <=50k
0-50,*,167159,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,4650,0,40, United-States, <=50k
0-50,*,219509,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, Mexico, >50k
0-50,*,148709,AdvancedSchool,6-12,Married,*, Other-relative,Occident, Female,0,0,35, United-States, <=50k
0-50,*,274689,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50,*,109089,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,37, United-States, <=50k
0-50,*,157900,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,158685,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50,*,386585,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,60, United-States, <=50k
0-50,*,35429,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50,*,37869,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,167474,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50,*,197240,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,7688,0,40, United-States, >50k
0-50,*,27444,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, >50k
0-50,*,166606,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,200863,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Male,0,0,40, United-States, <=50k
0-50,*,233639,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50,*,236770,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,50, United-States, <=50k
0-50,*,235124,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50,*,105817,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, >50k
0-50,*,199288,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,90, United-States, <=50k
0-50,*,163455,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,55, United-States, >50k
0-50,*,160837,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,40, Guatemala, <=50k
0-50,*,107787,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, Canada, <=50k
0-50,*,481987,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,128432,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,183892,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,7298,0,44, United-States, >50k
0-50,*,171888,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50,*,96824,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,80680,AdvancedSchool,6-12,Married,*, Own-child,Occident, Female,0,0,16, United-States, <=50k
0-50,*,126076,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,50, United-States, <=50k
0-50,*,212302,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,83411,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,1408,40, United-States, <=50k
0-50,*,216672,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,111387,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,1579,40, United-States, <=50k
0-50,*,225263,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,1408,46, United-States, <=50k
0-50,*,286115,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,509364,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Male,0,0,30, United-States, <=50k
0-50,*,140790,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50,*,134737,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,299197,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,250121,AdvancedSchool,6-12,Married,*, Wife,Occident, Female,0,0,40, United-States, <=50k
0-50,*,36503,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, >50k
0-50,*,175232,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,50, United-States, <=50k
0-50,*,186890,AdvancedSchool,6-12,Married,*, Own-child,Occident, Female,0,0,30, United-States, <=50k
0-50,*,24529,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Male,0,0,15, United-States, <=50k
0-50,*,121523,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,60, United-States, <=50k
0-50,*,160449,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,44, United-States, >50k
0-50,*,190027,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,30, United-States, <=50k
0-50,*,343944,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50,*,334999,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,45, United-States, <=50k
0-50,*,214555,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,123291,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,84, United-States, >50k
0-50,*,282979,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,5178,0,50, United-States, >50k
0-50,*,100997,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,227551,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,32897,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,25, United-States, <=50k
0-50,*,345121,AdvancedSchool,6-12,Married,*, Own-child,Occident, Female,0,0,25, United-States, <=50k
0-50,*,210498,AdvancedSchool,6-12,Married,*, Husband,Occident, Male,0,0,40, United-States, <=50k
0-50,*,291251,AdvancedSchool,6-12,Married,*, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50,*,207058,AdvancedSchool,6-12,Married,*, Unmarried,Occident, Female,0,0,37, United-States, <=50k
